,line_id,c1,c2,c3,c4,c5,c6,c7,c8,text,cb1,cb2,cb3,cb4,cb5,cb6,cb7,cb8,page_id,filepath,fontsize,spacing_upper,spacing_lower,class
3866,r0_010,242,605,658,605,658,635,242,635,"Die Fen?ter auf, die Herzen auf!",1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,30,42,43,
3874,r0_011,294,647,598,647,598,678,294,678,Ge?chwinde! Ge?chwinde!,1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,31,43,43,
3863,r0_012,295,689,782,689,782,721,295,721,"Er ?pürt den Frühling vor dem Thor,",1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,32,43,42,
3870,r0_013,292,733,732,733,732,763,292,763,Der will ihn zupfen bei dem Ohr.,1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,30,42,42,
3892,r0_014,292,774,713,774,713,805,292,805,Jhn zau?en an dem weißen Bart,1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,31,42,43,
3873,r0_015,293,818,695,818,695,848,293,848,"Nach ?olcher wilden Buben Art,",1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,30,43,42,
3885,r0_016,293,859,579,859,579,890,293,890,"Ge?chwinde, ge?chwinde.",1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,31,42,43,
3886,r0_017,241,902,657,902,657,933,241,933,"Die Fen?ter auf, die Herzen auf!",1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,31,43,42,
3890,r0_018,292,945,596,945,596,975,292,975,Ge?chwinde! Ge?chwinde!,1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,30,42,43,
3883,r0_019,292,988,848,988,848,1018,292,1018,Der Frühling pocht und klopft ja ?chon —,1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,30,43,42,
3868,r0_020,292,1028,769,1028,769,1060,292,1060,"Horcht, horcht, es i?t ?ein lieber Ton!",1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,32,42,43,
3865,r0_021,292,1073,741,1073,741,1103,292,1103,"Er pocht und klopfet, was er kann,",1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,30,43,41,
3877,r0_022,291,1115,692,1115,692,1144,291,1144,"Mit kleinen Blumenknospen an,",1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,29,41,45,
3879,r0_023,292,1158,580,1158,580,1189,292,1189,"Ge?chwinde, ge?chwinde.",1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,31,45,42,
3882,r0_024,240,1201,657,1201,657,1231,240,1231,"Die Fen?ter auf, die Herzen auf!",1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,30,42,43,
3884,r0_025,292,1243,596,1243,596,1274,292,1274,Ge?chwinde! Ge?chwinde!,1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,31,43,42,
3876,r0_026,291,1285,780,1285,780,1316,291,1316,"Und wenn ihr noch nicht öffnen wollt,",1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,31,42,43,
3891,r0_027,293,1328,728,1328,728,1359,293,1359,"Er hat viel Diener?chaft im Sold,",1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,31,43,42,
3875,r0_028,290,1370,675,1370,675,1401,290,1401,Die ruft er ?ich zur Hülfe her,1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,31,42,43,
3881,r0_029,291,1413,744,1413,744,1444,291,1444,Und pocht und klopfet immer mehr.,1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,31,43,42,
3872,r0_030,292,1456,579,1456,579,1486,292,1486,"Ge?chwinde, ge?chwinde.",1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,30,42,43,
3889,r0_031,241,1498,658,1498,658,1529,241,1529,"Die Fen?ter auf, die Herzen auf!",1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,31,43,50,
3864,r0_032,293,1540,679,1540,679,1579,293,1579,Ge?chwinde! Ge?chwinde!,1,1,1213,1,1213,1761,1,1761,134,/home/konle/Dropbox/OCR_lyric_res/polko/0137.xml,39,50,0,
3912,r0_001,461,153,750,153,750,178,461,178,— 128 —,1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,25,0,73,
3925,r0_002,421,220,876,220,876,251,421,251,"Es kommt der Junker Morgenwind,",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,31,73,41,
3920,r0_003,421,262,780,262,780,292,421,292,"Ein bau?ebackig rothes Kind,",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,30,41,43,
3910,r0_004,420,304,914,304,914,335,420,335,"Und blä?t, daß Alles klingt und klirrt,",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,31,43,42,
3901,r0_005,420,347,823,347,823,377,420,377,"Bis ?einem Herrn geöffnet wird,",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,30,42,43,
3899,r0_006,421,390,708,390,708,420,421,420,"Ge?chwinde, ge?chwinde.",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,30,43,43,
3919,r0_007,373,433,791,433,791,463,373,463,"Die Fen?ter auf, die Herzen auf!",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,30,43,42,
3903,r0_008,423,475,730,475,730,505,423,505,Ge?chwinde! Ge?chwinde!,1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,30,42,43,
3926,r0_009,423,517,874,517,874,548,423,548,"Es kommt der Ritter Sonnen?chein,",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,31,43,43,
3898,r0_010,423,560,875,560,875,591,423,591,"Der bricht mit goldnen Lanzen ein,",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,31,43,42,
3906,r0_011,422,603,886,603,886,633,422,633,Der ?anfte Schmeichler Blüthenhauch,1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,30,42,44,
3895,r0_012,423,645,913,645,913,677,423,677,"Schleicht durch die eng?ten Ritzen auch,",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,32,44,42,
3902,r0_013,423,688,712,688,712,719,423,719,"Ge?chwinde, ge?chwinde.",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,31,42,43,
3924,r0_014,372,731,795,731,795,762,372,762,"Die Fen?ter auf, die Herzen auf!",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,31,43,43,
3905,r0_015,423,774,730,774,730,805,423,805,Ge?chwinde! Ge?chwinde!,1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,31,43,43,
3917,r0_016,423,817,869,817,869,848,423,848,"Zum Angrif? ?chlägt die Nachtigall,",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,31,43,42,
3918,r0_017,425,859,910,859,910,890,425,890,"Und horch, und horch ein Wiederhall,",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,31,42,43,
3922,r0_018,424,902,867,902,867,933,424,933,Ein Wiederhall aus meiner Bru?t!,1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,31,43,42,
3915,r0_019,422,944,835,944,835,975,422,975,"Herein, herein, du Frühlingslu?t,",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,31,42,43,
3900,r0_020,421,986,712,986,712,1018,421,1018,"Ge?chwinde, ge?chwinde!",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,32,43,108,
3897,r0_021,535,1090,792,1090,792,1126,535,1126,O ?üßer Lenz —,1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,36,108,60,
3909,r0_022,306,1139,798,1139,798,1186,306,1186,"0 ?ußer Lenz, beflügle deine Schritte,",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,47,60,-147,
3911,r0_023,827,1018,989,1018,989,1039,827,1039,Wilhelm Müller.,1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,21,-147,191,
3914,r0_024,356,1196,991,1196,991,1230,356,1230,"Komm früher diesmal, als du pfleg?t zu kommen!",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,34,191,42,
3916,r0_025,356,1242,974,1242,974,1272,356,1272,"Du bi?t ein Arzt, wenn un?re Bru?t beklommen,",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,30,42,42,
3908,r0_026,356,1284,902,1284,902,1314,356,1314,Ein milder Arzt von immer ?anfter Sitte!,1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,30,42,43,
3923,r0_027,345,1325,870,1325,870,1357,345,1357,"könnt' ich ?chon in deiner Blumen Mitte,",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,32,43,43,
3907,r0_028,357,1369,965,1369,965,1400,357,1400,"Wann kaum der Tag am Horizont entglommen,",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,31,43,43,
3913,r0_029,358,1411,920,1411,920,1443,358,1443,"Bis er in's Abendroth zuletzt ver?chwommen,",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,32,43,42,
3904,r0_030,356,1453,944,1453,944,1485,356,1485,"Von Träumen leben, ohne Wun?ch und Bitte!",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,32,42,43,
3921,r0_031,305,1495,882,1495,882,1528,305,1528,"Wann deine helle Sonne flammt im Blauen,",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,33,43,42,
3896,r0_032,357,1535,977,1535,977,1570,357,1570,"Würd' ich, in's Gras ge?treckt, nach oben blicken,",1,1,1213,1,1213,1761,1,1761,135,/home/konle/Dropbox/OCR_lyric_res/polko/0138.xml,35,42,0,
3943,r0_001,471,147,655,147,655,170,471,170,— 129 —,1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,23,0,79,
3956,r0_002,149,213,872,213,872,249,149,249,"Und würde glauben, meinen Freund zu ?chauen!",1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,36,79,38,
3951,r0_003,254,256,780,256,780,287,254,287,"Geblendet würde dann mein Auge nicken,",1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,31,38,43,
3941,r0_004,252,298,846,298,846,330,252,330,"Jch würde ?chlummern, bis die Sterne thauen,",1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,32,43,41,
3932,r0_005,254,341,859,341,859,371,254,371,Und mich im Schlaf an ?einem Bild erquicken!,1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,30,41,38,
3930,r0_006,484,384,931,384,931,409,484,409,aten.,1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,25,38,73,
3950,r0_007,338,448,649,448,649,482,338,482,Maienthau.,1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,34,73,70,
3934,r0_008,287,502,753,502,753,552,287,552,"Juf den Wald und auf die Wie?e,",1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,50,70,40,
3957,r0_009,335,562,697,562,697,592,335,592,"Mit dem er?ten Morgengrau,",1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,30,40,42,
3929,r0_010,336,604,753,604,753,634,336,634,Träuft ein Quell vom Paradie?e.,1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,30,42,43,
3937,r0_011,334,647,662,647,662,677,334,677,"Lei?er, fri?cher Maienthau;",1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,30,43,43,
3927,r0_012,335,689,745,689,745,720,335,720,Was den Mai zum Heiligthume,1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,31,43,42,
3933,r0_013,335,732,674,732,674,762,335,762,"Jeder ?üßen Wonne ?chafft,",1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,30,42,43,
3955,r0_014,336,774,839,774,839,805,336,805,"Schmelz der Blätter, Glanz der Blume,",1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,31,43,43,
3936,r0_015,335,816,753,816,753,848,335,848,"Würz' und Duft, i?t ?eine Kraft.",1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,32,43,58,
3948,r0_016,286,876,755,876,755,906,286,906,"Wenn den Thau die Mu?chel trinket,",1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,30,58,42,
3949,r0_017,335,919,722,919,722,948,335,948,Wird in ihr ein Perlen?trauß;,1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,29,42,43,
3953,r0_018,336,961,760,961,760,991,336,991,"Wenn er in den Eichbaum ?inket,",1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,30,43,42,
3946,r0_019,336,1002,697,1002,697,1033,336,1033,Werden Honigbienen d'raus;,1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,31,42,43,
3931,r0_020,335,1046,745,1046,745,1076,335,1076,Wenn der Vogel auf dem Rei?e,1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,30,43,43,
3928,r0_021,335,1089,745,1089,745,1119,335,1119,"Kaum damit den Schnabel netzt,",1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,30,43,42,
3940,r0_022,335,1131,654,1131,654,1161,335,1161,"Lernet er die helle Wei?e,",1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,30,42,43,
3942,r0_023,335,1173,712,1173,712,1204,335,1204,Die den ern?ten Wald ergötzt.,1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,31,43,59,
3945,r0_024,286,1232,703,1232,703,1263,286,1263,Mit dem Thau der Maienglocken,1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,31,59,42,
3947,r0_025,337,1275,914,1275,914,1305,337,1305,"Wä?cht die Jungfrau ihr Ge?icht,",1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,30,42,49,
3939,r0_026,335,1317,696,1317,696,1354,335,1354,Badet ?ie die goldnen Locken,1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,37,49,36,
3954,r0_027,336,1358,764,1358,764,1390,336,1390,Und ?ie glänzt von Himmelslicht;,1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,32,36,43,
3938,r0_028,336,1401,742,1401,742,1433,336,1433,"Selb?t ein Auge, roth geweinet,",1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,32,43,42,
3944,r0_029,338,1441,742,1441,742,1475,338,1475,"Labt ?ich mit den Tropfen gern,",1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,34,42,42,
3935,r0_030,337,1486,753,1486,753,1517,337,1517,"Bis ihm freundlich nieder?cheinet,",1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,31,42,43,
3952,r0_031,336,1529,722,1529,722,1560,336,1560,"Thaugetränkt, der Morgen?tern.",1,1,1213,1,1213,1761,1,1761,136,/home/konle/Dropbox/OCR_lyric_res/polko/0139.xml,31,43,0,
3974,r0_001,562,147,749,147,749,170,562,170,— 130 —,1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,23,0,73,
3987,r0_002,401,213,859,213,859,243,401,243,"Sink denn auch auf mich hernieder,",1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,30,73,43,
3982,r0_003,451,256,842,256,842,286,451,286,Bal?am du für jeden Schmerz!,1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,30,43,43,
3972,r0_004,451,297,835,297,835,329,451,329,"Netz' auch mir die Augenlider,",1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,32,43,42,
3963,r0_005,451,340,857,340,857,371,451,371,Tränke mir mein dür?tend Herz!,1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,31,42,42,
3961,r0_006,451,383,861,383,861,413,451,413,"Gib mir Jugend, Sangeswonne,",1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,30,42,43,
3981,r0_007,450,426,795,426,795,456,450,456,"Himmli?cher Gebilde Schau,",1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,30,43,42,
3965,r0_008,451,468,872,468,872,498,451,498,"Stärke mir den Blick zur Sonne,",1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,30,42,42,
3988,r0_009,455,510,797,510,797,540,455,540,"Lei?er, fri?cher Morgenthau!",1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,30,42,121,
3960,r0_010,533,627,777,627,777,661,533,661,Freundeswun?ch.,1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,34,121,-89,
3968,r0_011,822,551,981,551,981,572,822,572,Undwig Ahland.,1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,21,-89,147,
3958,r0_012,400,672,935,672,935,719,400,719,"Jlenn vom Frühling rund um?chlungen,",1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,47,147,42,
3964,r0_013,449,731,885,731,885,761,449,761,"Von des Morgens Hauch umweht,",1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,30,42,42,
3986,r0_014,450,774,795,774,795,803,450,803,Trunken nach Erinnerungen,1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,29,42,43,
3967,r0_015,448,816,774,816,774,846,448,846,Meine wache Seele ?päht;,1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,30,43,48,
3979,r0_016,450,858,939,858,939,894,450,894,"Wenn, wie ein?t am fernen Herde,",1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,36,48,36,
3980,r0_017,449,894,940,894,940,930,449,930,"Mir ?o ?üß die Sonne blinkt,",1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,36,36,44,
3984,r0_018,449,942,904,942,904,974,449,974,Und ihr Strahl in's Herz der Erde,1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,32,44,43,
3977,r0_019,449,987,848,987,848,1017,449,1017,Und der Men?chenkinder dringt;,1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,30,43,55,
3962,r0_020,399,1045,842,1045,842,1072,399,1072,"Wenn, umdämmert von der Weide,",1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,27,55,45,
3959,r0_021,448,1088,806,1088,806,1117,448,1117,"Wo der Bach vorüber rinnt,",1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,29,45,44,
3971,r0_022,447,1131,879,1131,879,1161,447,1161,"Tief bewegt von Leid und Freude,",1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,30,44,42,
3973,r0_023,447,1173,849,1173,849,1203,447,1203,Meine Seele träumt und ?innt;,1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,30,42,43,
3976,r0_024,446,1215,854,1215,854,1246,446,1246,"Wenn im Haine Gei?ter ?äu?eln,",1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,31,43,42,
3978,r0_025,446,1259,835,1259,835,1288,446,1288,Wenn im Monden?chimmer ?ich,1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,29,42,43,
3970,r0_026,445,1301,861,1301,861,1331,445,1331,Kaum die ?tillen Teiche kräu?eln:,1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,30,43,43,
3985,r0_027,447,1342,832,1342,832,1374,447,1374,Schau' ich oft und grüße dich.,1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,32,43,59,
3969,r0_028,396,1402,787,1402,787,1433,396,1433,"Edles Herz, du bi?t der Sterne",1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,31,59,42,
3975,r0_029,445,1444,807,1444,807,1475,445,1475,"Und der ?chönen Erde werth,",1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,31,42,43,
3966,r0_030,448,1487,859,1487,859,1518,448,1518,"Bi?t deß werth, ?o viel die ferne",1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,31,43,42,
3983,r0_031,445,1529,771,1529,771,1560,445,1560,Nahe Mutter dir be?cheert.,1,1,1213,1,1213,1761,1,1761,137,/home/konle/Dropbox/OCR_lyric_res/polko/0140.xml,31,42,0,
4008,r0_001,479,153,665,153,665,176,479,176,— 131 —,1,1,1213,1,1213,1761,1,1761,138,/home/konle/Dropbox/OCR_lyric_res/polko/0141.xml,23,0,74,
4021,r0_002,367,220,741,220,741,250,367,250,"Sieh, mit deiner Liebe lieben",1,1,1213,1,1213,1761,1,1761,138,/home/konle/Dropbox/OCR_lyric_res/polko/0141.xml,30,74,42,
4016,r0_003,367,262,731,262,731,292,367,292,Schönes die Erwählten nur;,1,1,1213,1,1213,1761,1,1761,138,/home/konle/Dropbox/OCR_lyric_res/polko/0141.xml,30,42,48,
4006,r0_004,370,306,788,306,788,340,370,340,"Denn du bi?t ihr treu geblieben,",1,1,1213,1,1213,1761,1,1761,138,/home/konle/Dropbox/OCR_lyric_res/polko/0141.xml,34,48,35,
3996,r0_005,366,348,708,348,708,375,366,375,"Deiner Mutter, der Natur.",1,1,1213,1,1213,1761,1,1761,138,/home/konle/Dropbox/OCR_lyric_res/polko/0141.xml,27,35,63,
3993,r0_006,199,407,691,407,691,438,199,438,Der Ge?ang der Haine ?challe,1,1,1213,1,1213,1761,1,1761,138,/home/konle/Dropbox/OCR_lyric_res/polko/0141.xml,31,63,42,
4015,r0_007,368,445,780,445,780,480,368,480,"Froh, wie du, um deinen Pfad!",1,1,1213,1,1213,1761,1,1761,138,/home/konle/Dropbox/OCR_lyric_res/polko/0141.xml,35,42,43,
3999,r0_008,366,493,778,493,778,523,366,523,"Sanft bewegt vom We?te, walle,",1,1,1213,1,1213,1761,1,1761,138,/home/konle/Dropbox/OCR_lyric_res/polko/0141.xml,30,43,43,
4022,r0_009,366,535,805,535,805,566,366,566,"Wie dein friedlich Herz, die Saat!",1,1,1213,1,1213,1761,1,1761,138,/home/konle/Dropbox/OCR_lyric_res/polko/0141.xml,31,43,42,
3992,r0_010,369,578,712,578,712,608,369,608,"Deine lieb?te Blüthe regne,",1,1,1213,1,1213,1761,1,1761,138,/home/konle/Dropbox/OCR_lyric_res/polko/0141.xml,30,42,42,
4002,r0_011,368,621,767,621,767,650,368,650,"Wo du wandel?t, auf die Flur.",1,1,1213,1,1213,1761,1,1761,138,/home/konle/Dropbox/OCR_lyric_res/polko/0141.xml,29,42,43,
3989,r0_012,364,663,745,663,745,693,364,693,"Wo dein Auge weilt, begegne",1,1,1213,1,1213,1761,1,1761,138,/home/konle/Dropbox/OCR_lyric_res/polko/0141.xml,30,43,42,
3998,r0_013,364,706,722,706,722,735,364,735,Dir das Lächeln der Natur!,1,1,1213,1,1213,1761,1,1761,138,/home/konle/Dropbox/OCR_lyric_res/polko/0141.xml,29,42,60,
4020,r0_014,313,765,660,765,660,795,313,795,Oft im ?tillen Tannenhaine,1,1,1213,1,1213,1761,1,1761,138,/home/konle/Dropbox/OCR_lyric_res/polko/0141.xml,30,60,43,
4001,r0_015,366,806,683,806,683,838,366,838,Webe dir um's Ange?icht,1,1,1213,1,1213,1761,1,1761,138,/home/konle/Dropbox/OCR_lyric_res/polko/0141.xml,32,43,43,
4013,r0_016,365,850,658,850,658,881,365,881,"Seine zauberi?che, reine",1,1,1213,1,1213,1761,1,1761,138,/home/konle/Dropbox/OCR_lyric_res/polko/0141.xml,31,43,42,
